estado_abrev,regional_nome,municipio,municipio_id_sdv
SP,Barretos,Taquaral,355365
SP,Barretos,Terra Roxa,355440
SP,Barretos,Viradouro,355680
SP,Barretos,Vista Alegre do Alto,355690
SP,Bauru,Águas de Santa Bárbara,350055
SP,Bauru,Agudos,350070
SP,Bauru,Anhembi,350230
SP,Bauru,Arandu,350310
SP,Bauru,Arealva,350340
SP,Bauru,Areiópolis,350360
SP,Bauru,Avaí,350430
SP,Bauru,Avaré,350450
SP,Bauru,Balbinos,350470
SP,Bauru,Barão de Antonina,350500
SP,Bauru,Bariri,350520
SP,Bauru,Barra Bonita,350530
SP,Bauru,Bauru,350600
SP,Bauru,Bocaina,350680
SP,Bauru,Bofete,350690
SP,Bauru,Boracéia,350730
SP,Bauru,Borebi,350745
SP,Bauru,Botucatu,350750
SP,Bauru,Brotas,350790
SP,Bauru,Cabrália Paulista,350830
SP,Bauru,Cafelândia,350880
SP,Bauru,Cerqueira César,351140
SP,Bauru,Conchas,351230
SP,Bauru,Coronel Macedo,351260
SP,Bauru,Dois Córregos,351410
SP,Bauru,Duartina,351450
SP,Bauru,Fartura,351540
SP,Bauru,Getulina,351700
SP,Bauru,Guaiçara,351720
SP,Bauru,Iacanga,351910
SP,Bauru,Iaras,351925
SP,Bauru,Igaraçu do Tietê,352000
SP,Bauru,Itaí,352180
SP,Bauru,Itaju,352200
SP,Bauru,Itaporanga,352280
SP,Bauru,Itapuí,352290
SP,Bauru,Itatinga,352350
SP,Bauru,Jaú,352530
SP,Bauru,Laranjal Paulista,352640
SP,Bauru,Lençóis Paulista,352680
SP,Bauru,Lins,352710
SP,Bauru,Lucianópolis,352750
SP,Bauru,Macatuba,352800
SP,Bauru,Manduri,352860
SP,Bauru,Mineiros do Tietê,352980
SP,Bauru,Paranapanema,353580
SP,Bauru,Pardinho,353610
SP,Bauru,Paulistânia,353657
SP,Bauru,Pederneiras,353670
SP,Bauru,Pereiras,353750
SP,Bauru,Piraju,353880
SP,Bauru,Pirajuí,353890
SP,Bauru,Piratininga,353940
SP,Bauru,Pongaí,354010
SP,Bauru,Porangaba,354050
SP,Bauru,Pratânia,354105
SP,Bauru,Presidente Alves,354110
SP,Bauru,Promissão,354160
SP,Bauru,Reginópolis,354250
SP,Bauru,Sabino,354460
SP,Bauru,São Manuel,355010
SP,Bauru,Sarutaiá,355120
SP,Bauru,Taguaí,355300
SP,Bauru,Taquarituba,355380
SP,Bauru,Tejupá,355420
SP,Bauru,Torre de Pedra,355465
SP,Bauru,Torrinha,355470
SP,Bauru,Uru,355590
SP,Campinas,Águas de Lindóia,350050
SP,Campinas,Americana,350160
SP,Campinas,Amparo,350190
SP,Campinas,Artur Nogueira,350380
SP,Campinas,Atibaia,350410
SP,Campinas,Bom Jesus dos Perdões,350710
SP,Campinas,Bragança Paulista,350760
SP,Campinas,Cabreúva,350840
SP,Campinas,Campinas,350950
SP,Campinas,Campo Limpo Paulista,350960
SP,Campinas,Cosmópolis,351280
SP,Campinas,Holambra,351905
SP,Campinas,Hortolândia,351907
SP,Campinas,Indaiatuba,352050
SP,Campinas,Itatiba,352340
SP,Campinas,Itupeva,352400
SP,Campinas,Jaguariúna,352470
SP,Campinas,Jarinu,352520
SP,Campinas,Joanópolis,352550
SP,Campinas,Jundiaí,352590
SP,Campinas,Lindóia,352700
SP,Campinas,Louveira,352730
SP,Campinas,Monte Alegre do Sul,353120
SP,Campinas,Monte Mor,353180
SP,Campinas,Morungaba,353200
SP,Campinas,Nazaré Paulista,353240
SP,Campinas,Nova Odessa,353340
SP,Campinas,Paulínia,353650
SP,Campinas,Pedra Bela,353680
SP,Campinas,Pedreira,353710
SP,Campinas,Pinhalzinho,353820
SP,Campinas,Piracaia,353860
SP,Campinas,Santa Bárbara d'Oeste,354580
SP,Campinas,Santo Antônio de Posse,354800
SP,Campinas,Serra Negra,355160
SP,Campinas,Socorro,355210
SP,Campinas,Sumaré,355240
SP,Campinas,Tuiuti,355495
SP,Campinas,Valinhos,355620
SP,Campinas,Vargem,355635
SP,Campinas,Várzea Paulista,355650
SP,Campinas,Vinhedo,355670
SP,Franca,Aramina,350300
SP,Franca,Buritizal,350820
SP,Franca,Cristais Paulista,351320
SP,Franca,Franca,351620
SP,Franca,Guará,351770
SP,Franca,Igarapava,352010
SP,Franca,Ipuã,352130
SP,Franca,Itirapuã,352370
SP,Franca,Ituverava,352410
SP,Franca,Jeriquara,352540
SP,Franca,Miguelópolis,352970
SP,Franca,Morro Agudo,353190
SP,Franca,Nuporanga,353360
SP,Franca,Orlândia,353430
SP,Franca,Patrocínio Paulista,353630
SP,Franca,Pedregulho,353700
SP,Franca,Restinga,354270
SP,Franca,Ribeirão Corrente,354310
SP,Franca,Rifaina,354360
SP,Franca,Sales Oliveira,354490
SP,Franca,São Joaquim da Barra,354940
SP,Franca,São José da Bela Vista,354950
SP,Grande São Paulo,Arujá,350390
SP,Grande São Paulo,Barueri,350570
SP,Grande São Paulo,Biritiba-Mirim,350660
SP,Grande São Paulo,Caieiras,350900
SP,Grande São Paulo,Cajamar,350920
SP,Grande São Paulo,Carapicuíba,351060
SP,Grande São Paulo,Cotia,351300
SP,Grande São Paulo,Diadema,351380
SP,Grande São Paulo,Embu,351500
SP,Grande São Paulo,Embu-Guaçu,351510
SP,Grande São Paulo,Ferraz de Vasconcelos,351570
SP,Grande São Paulo,Francisco Morato,351630
SP,Grande São Paulo,Franco da Rocha,351640
SP,Grande São Paulo,Guararema,351830
SP,Grande São Paulo,Guarulhos,351880
SP,Grande São Paulo,Itapecerica da Serra,352220
SP,Grande São Paulo,Itapevi,352250
SP,Grande São Paulo,Itaquaquecetuba,352310
SP,Grande São Paulo,Jandira,352500
SP,Grande São Paulo,Juquitiba,352620
SP,Grande São Paulo,Mairiporã,352850
SP,Grande São Paulo,Mauá,352940
SP,Grande São Paulo,Mogi das Cruzes,353060
SP,Grande São Paulo,Osasco,353440
SP,Grande São Paulo,Pirapora do Bom Jesus,353910
SP,Grande São Paulo,Poá,353980
SP,Grande São Paulo,Ribeirão Pires,354330
SP,Grande São Paulo,Rio Grande da Serra,354410
SP,Grande São Paulo,Salesópolis,354500
SP,Grande São Paulo,Santa Isabel,354680
SP,Grande São Paulo,Santana de Parnaíba,354730
SP,Grande São Paulo,Santo André,354780
SP,Grande São Paulo,São Bernardo do Campo,354870
SP,Grande São Paulo,São Caetano do Sul,354880
SP,Grande São Paulo,São Lourenço da Serra,354995
SP,Grande São Paulo,São Paulo,355030
SP,Grande São Paulo,Suzano,355250
SP,Grande São Paulo,Taboão da Serra,355280
SP,Grande São Paulo,Vargem Grande Paulista,355645
SP,Marília,Adamantina,350010
SP,Marília,Álvaro de Carvalho,350140
SP,Marília,Alvinlândia,350150
SP,Marília,Arco-Íris,350335
SP,Marília,Assis,350400
SP,Marília,Bastos,350580
SP,Marília,Bernardino de Campos,350630
SP,Marília,Borá,350720
SP,Marília,Campos Novos Paulista,350980
SP,Marília,Cândido Mota,351000
SP,Marília,Canitar,351015
SP,Marília,Chavantes,355720
SP,Marília,Cruzália,351330
SP,Marília,Echaporã,351470
SP,Marília,Espírito Santo do Turvo,351519
SP,Marília,Fernão,351565
SP,Marília,Flórida Paulista,351600
SP,Marília,Florínia,351610
SP,Marília,Gália,351660
SP,Marília,Garça,351670
SP,Marília,Guaimbê,351730
SP,Marília,Guarantã,351810
SP,Marília,Herculândia,351900
SP,Marília,Iacri,351920
SP,Marília,Ibirarema,351950
SP,Marília,Inúbia Paulista,352080
SP,Marília,Ipaussu,352090
SP,Marília,Júlio Mesquita,352580
SP,Marília,Lucélia,352740
SP,Marília,Lupércio,352780
SP,Marília,Lutécia,352790
SP,Marília,Maracaí,352880
SP,Marília,Mariápolis,352890
SP,Marília,Marília,352900
SP,Marília,Ocauçu,353370
SP,Marília,Óleo,353380
SP,Marília,Oriente,353410
SP,Marília,Oscar Bressane,353450
SP,Marília,Osvaldo Cruz,353460
SP,Marília,Ourinhos,353470
SP,Marília,Pacaembu,353490
SP,Marília,Palmital,353530
SP,Marília,Paraguaçu Paulista,353550
SP,Marília,Parapuã,353600
SP,Marília,Pedrinhas Paulista,353715
SP,Marília,Platina,353970
SP,Marília,Pompéia,354000
SP,Marília,Pracinha,354085
SP,Marília,Queiroz,354180
SP,Marília,Quintana,354200
SP,Marília,Ribeirão do Sul,354320
SP,Marília,Rinópolis,354380
SP,Marília,Sagres,354470
SP,Marília,Salmourão,354510
SP,Marília,Salto Grande,354540
SP,Marília,Santa Cruz do Rio Pardo,354640
SP,Marília,São Pedro do Turvo,355050
SP,Marília,Tarumã,355395
SP,Marília,Timburi,355460
SP,Marília,Tupã,355500
SP,Marília,Ubirajara,355550
SP,Marília,Vera Cruz,355660
SP,Piracicaba,Águas de São Pedro,350060
SP,Piracicaba,Analândia,350200
SP,Piracicaba,Araras,350330
SP,Piracicaba,Capivari,351040
SP,Piracicaba,Charqueada,351170
SP,Piracicaba,Conchal,351220
SP,Piracicaba,Cordeirópolis,351240
SP,Piracicaba,Corumbataí,351270
SP,Piracicaba,Elias Fausto,351490
SP,Piracicaba,Engenheiro Coelho,351515
SP,Piracicaba,Ipeúna,352110
SP,Piracicaba,Iracemápolis,352140
SP,Piracicaba,Itirapina,352360
SP,Piracicaba,Leme,352670
SP,Piracicaba,Limeira,352690
SP,Piracicaba,Mombuca,353090
SP,Piracicaba,Piracicaba,353870
SP,Piracicaba,Pirassununga,353930
SP,Piracicaba,Rafard,354210
SP,Piracicaba,Rio Claro,354390
SP,Piracicaba,Rio das Pedras,354400
SP,Piracicaba,Saltinho,354515
SP,Piracicaba,Santa Cruz da Conceição,354620
SP,Piracicaba,Santa Gertrudes,354670
SP,Piracicaba,Santa Maria da Serra,354700
SP,Piracicaba,São Pedro,355040
SP,Presidente Prudente,Alfredo Marcondes,350080
SP,Presidente Prudente,Álvares Machado,350130
SP,Presidente Prudente,Anhumas,350240
SP,Presidente Prudente,Caiabu,350890
SP,Presidente Prudente,Caiuá,350910
SP,Presidente Prudente,Dracena,351440
SP,Presidente Prudente,Emilianópolis,351512
SP,Presidente Prudente,Estrela do Norte,351530
SP,Presidente Prudente,Euclides da Cunha Paulista,351535
SP,Presidente Prudente,Flora Rica,351580
SP,Presidente Prudente,Iepê,351990
SP,Presidente Prudente,Indiana,352060
SP,Presidente Prudente,Irapuru,352160
SP,Presidente Prudente,João Ramalho,352560
SP,Presidente Prudente,Junqueirópolis,352600
SP,Presidente Prudente,Marabá Paulista,352870
SP,Presidente Prudente,Martinópolis,352920
SP,Presidente Prudente,Mirante do Paranapanema,353020
SP,Presidente Prudente,Monte Castelo,353160
SP,Presidente Prudente,Nantes,353215
SP,Presidente Prudente,Narandiba,353220
SP,Presidente Prudente,Nova Guataporanga,353310
SP,Presidente Prudente,Ouro Verde,353480
SP,Presidente Prudente,Panorama,353540
SP,Presidente Prudente,Paulicéia,353640
SP,Presidente Prudente,Piquerobi,353830
SP,Presidente Prudente,Pirapozinho,353920
SP,Presidente Prudente,Presidente Bernardes,354120
SP,Presidente Prudente,Presidente Epitácio,354130
SP,Presidente Prudente,Presidente Prudente,354140
SP,Presidente Prudente,Presidente Venceslau,354150
SP,Presidente Prudente,Quatá,354170
SP,Presidente Prudente,Rancharia,354220
SP,Presidente Prudente,Regente Feijó,354240
SP,Presidente Prudente,Ribeirão dos Índios,354323
SP,Presidente Prudente,Rosana,354425
SP,Presidente Prudente,Sandovalina,354550
SP,Presidente Prudente,Santa Mercedes,354710
SP,Presidente Prudente,Santo Anastácio,354770
SP,Presidente Prudente,Santo Expedito,354830
SP,Presidente Prudente,São João do Pau d'Alho,354930
SP,Presidente Prudente,Taciba,355290
SP,Presidente Prudente,Tarabai,355390
SP,Presidente Prudente,Teodoro Sampaio,355430
SP,Presidente Prudente,Tupi Paulista,355510
SP,Registro,Barra do Turvo,350540
SP,Registro,Cajati,350925
SP,Registro,Cananéia,350990
SP,Registro,Eldorado,351480
SP,Registro,Iguape,352030
SP,Registro,Ilha Comprida,352042
SP,Registro,Iporanga,352120
SP,Registro,Itariri,352330
SP,Registro,Jacupiranga,352460
SP,Registro,Juquiá,352610
SP,Registro,Miracatu,352990
SP,Registro,Pariquera-Açu,353620
SP,Registro,Pedro de Toledo,353720
SP,Registro,Registro,354260
SP,Registro,Sete Barras,355180
SP,Ribeirão Preto,Altinópolis,350100
SP,Ribeirão Preto,Barrinha,350560
SP,Ribeirão Preto,Batatais,350590
SP,Ribeirão Preto,Brodowski,350780
SP,Ribeirão Preto,Cajuru,350940
SP,Ribeirão Preto,Cássia dos Coqueiros,351090
SP,Ribeirão Preto,Cravinhos,351310
SP,Ribeirão Preto,Dumont,351460
SP,Ribeirão Preto,Guariba,351860
SP,Ribeirão Preto,Guatapará,351885
SP,Ribeirão Preto,Jaboticabal,352430
SP,Ribeirão Preto,Jardinópolis,352510
SP,Ribeirão Preto,Luís Antônio,352760
SP,Ribeirão Preto,Monte Alto,353130
SP,Ribeirão Preto,Pitangueiras,353950
SP,Ribeirão Preto,Pontal,354020
SP,Ribeirão Preto,Pradópolis,354090
SP,Ribeirão Preto,Ribeirão Preto,354340
SP,Ribeirão Preto,Santa Cruz da Esperança,354625
SP,Ribeirão Preto,Santa Rita do Passa Quatro,354750
SP,Ribeirão Preto,Santa Rosa de Viterbo,354760
SP,Ribeirão Preto,Santo Antônio da Alegria,354790
SP,Ribeirão Preto,São Simão,355090
SP,Ribeirão Preto,Serra Azul,355140
SP,Ribeirão Preto,Serrana,355150
SP,Ribeirão Preto,Sertãozinho,355170
SP,São João da Boa Vista,Aguaí,350030
SP,São João da Boa Vista,Águas da Prata,350040
SP,São João da Boa Vista,Caconde,350870
SP,São João da Boa Vista,Casa Branca,351080
SP,São João da Boa Vista,Divinolândia,351390
SP,São João da Boa Vista,Espírito Santo do Pinhal,351518
SP,São João da Boa Vista,Estiva Gerbi,355730
SP,São João da Boa Vista,Itapira,352260
SP,São João da Boa Vista,Itobi,352380
SP,São João da Boa Vista,Mococa,353050
SP,São João da Boa Vista,Mogi Guaçu,353070
SP,São João da Boa Vista,Moji Mirim,353080
SP,São João da Boa Vista,Santa Cruz das Palmeiras,354630
SP,São João da Boa Vista,Santo Antônio do Jardim,354810
SP,São João da Boa Vista,São João da Boa Vista,354910
SP,São João da Boa Vista,São José do Rio Pardo,354970
SP,São João da Boa Vista,São Sebastião da Grama,355080
SP,São João da Boa Vista,Tambaú,355330
SP,São João da Boa Vista,Tapiratiba,355360
SP,São João da Boa Vista,Vargem Grande do Sul,355640
SP,São José do Rio Preto,Adolfo,350020
SP,São José do Rio Preto,Álvares Florence,350120
SP,São José do Rio Preto,Américo de Campos,350180
SP,São José do Rio Preto,Aparecida d'Oeste,350260
SP,São José do Rio Preto,Ariranha,350370
SP,São José do Rio Preto,Aspásia,350395
SP,São José do Rio Preto,Bady Bassitt,350460
SP,São José do Rio Preto,Bálsamo,350480
SP,São José do Rio Preto,Cardoso,351070
SP,São José do Rio Preto,Catanduva,351110
SP,São José do Rio Preto,Catiguá,351120
SP,São José do Rio Preto,Cedral,351130
SP,São José do Rio Preto,Cosmorama,351290
SP,São José do Rio Preto,Dirce Reis,351385
SP,São José do Rio Preto,Dolcinópolis,351420
SP,São José do Rio Preto,Elisiário,351492
SP,São José do Rio Preto,Estrela d'Oeste,351520
SP,São José do Rio Preto,Fernando Prestes,351560
SP,São José do Rio Preto,Fernandópolis,351550
SP,São José do Rio Preto,Floreal,351590
SP,São José do Rio Preto,Gastão Vidigal,351680
SP,São José do Rio Preto,General Salgado,351690
SP,São José do Rio Preto,Guapiaçu,351750
SP,São José do Rio Preto,Guarani d'Oeste,351800
SP,São José do Rio Preto,Ibirá,351940
SP,São José do Rio Preto,Icém,351980
SP,São José do Rio Preto,Indiaporã,352070
SP,São José do Rio Preto,Ipiguá,352115
SP,São José do Rio Preto,Irapuã,352150
SP,São José do Rio Preto,Itajobi,352190
SP,São José do Rio Preto,Jaci,352450
SP,São José do Rio Preto,Jales,352480
SP,São José do Rio Preto,José Bonifácio,352570
SP,São José do Rio Preto,Macaubal,352810
SP,São José do Rio Preto,Macedônia,352820
SP,São José do Rio Preto,Magda,352830
SP,São José do Rio Preto,Marapoama,352885
SP,São José do Rio Preto,Marinópolis,352910
SP,São José do Rio Preto,Mendonça,352950
SP,São José do Rio Preto,Meridiano,352960
SP,São José do Rio Preto,Mesópolis,352965
SP,São José do Rio Preto,Mira Estrela,353000
SP,São José do Rio Preto,Mirassol,353030
SP,São José do Rio Preto,Mirassolândia,353040
SP,São José do Rio Preto,Monções,353100
SP,São José do Rio Preto,Monte Aprazível,353140
SP,São José do Rio Preto,Neves Paulista,353250
SP,São José do Rio Preto,Nhandeara,353260
SP,São José do Rio Preto,Nipoã,353270
SP,São José do Rio Preto,Nova Aliança,353280
SP,São José do Rio Preto,Nova Canaã Paulista,353284
SP,São José do Rio Preto,Nova Granada,353300
SP,São José do Rio Preto,Novais,353325
SP,São José do Rio Preto,Novo Horizonte,353350
SP,São José do Rio Preto,Onda Verde,353400
SP,São José do Rio Preto,Orindiúva,353420
SP,São José do Rio Preto,Ouroeste,353475
SP,São José do Rio Preto,Palestina,353500
SP,São José do Rio Preto,Palmares Paulista,353510
SP,São José do Rio Preto,Palmeira d'Oeste,353520
SP,São José do Rio Preto,Paraíso,353570
SP,São José do Rio Preto,Paranapuã,353590
SP,São José do Rio Preto,Parisi,353625
SP,São José do Rio Preto,Paulo de Faria,353660
SP,São José do Rio Preto,Pedranópolis,353690
SP,São José do Rio Preto,Pindorama,353810
SP,São José do Rio Preto,Pirangi,353900
SP,São José do Rio Preto,Planalto,353960
SP,São José do Rio Preto,Poloni,353990
SP,São José do Rio Preto,Pontalinda,354025
SP,São José do Rio Preto,Pontes Gestal,354030
SP,São José do Rio Preto,Populina,354040
SP,São José do Rio Preto,Potirendaba,354080
SP,São José do Rio Preto,Riolândia,354420
SP,São José do Rio Preto,Rubinéia,354450
SP,São José do Rio Preto,Sales,354480
SP,São José do Rio Preto,Santa Adélia,354560
SP,São José do Rio Preto,Santa Albertina,354570
SP,São José do Rio Preto,Santa Clara d'Oeste,354610
SP,São José do Rio Preto,Santa Fé do Sul,354660
SP,São José do Rio Preto,Santa Rita d'Oeste,354740
SP,São José do Rio Preto,Santa Salete,354765
SP,São José do Rio Preto,Santana da Ponte Pensa,354720
SP,São José do Rio Preto,São Francisco,354900
SP,São José do Rio Preto,São João das Duas Pontes,354920
SP,São José do Rio Preto,São João de Iracema,354925
SP,São José do Rio Preto,São José do Rio Preto,354980
SP,São José do Rio Preto,Sebastianópolis do Sul,355130
SP,São José do Rio Preto,Tabapuã,355260
SP,São José do Rio Preto,Tanabi,355340
SP,São José do Rio Preto,Três Fronteiras,355490
SP,São José do Rio Preto,Turmalina,355530
SP,São José do Rio Preto,Ubarana,355535
SP,São José do Rio Preto,Uchoa,355560
SP,São José do Rio Preto,União Paulista,355570
SP,São José do Rio Preto,Urânia,355580
SP,São José do Rio Preto,Urupês,355600
SP,São José do Rio Preto,Valentim Gentil,355610
SP,São José do Rio Preto,Vitória Brasil,355695
SP,São José do Rio Preto,Votuporanga,355710
SP,São José do Rio Preto,Zacarias,355715
SP,Sorocaba,Alambari,350075
SP,Sorocaba,Alumínio,350115
SP,Sorocaba,Angatuba,350220
SP,Sorocaba,Apiaí,350270
SP,Sorocaba,Araçariguama,350275
SP,Sorocaba,Araçoiaba da Serra,350290
SP,Sorocaba,Barra do Chapéu,350535
SP,Sorocaba,Boituva,350700
SP,Sorocaba,Bom Sucesso de Itararé,350715
SP,Sorocaba,Buri,350800
SP,Sorocaba,Campina do Monte Alegre,350945
SP,Sorocaba,Capão Bonito,351020
SP,Sorocaba,Capela do Alto,351030
SP,Sorocaba,Cerquilho,351150
SP,Sorocaba,Cesário Lange,351160
SP,Sorocaba,Guapiara,351760
SP,Sorocaba,Guareí,351850
SP,Sorocaba,Ibiúna,351970
SP,Sorocaba,Iperó,352100
SP,Sorocaba,Itaberá,352170
SP,Sorocaba,Itaóca,352215
SP,Sorocaba,Itapetininga,352230
SP,Sorocaba,Itapeva,352240
SP,Sorocaba,Itapirapuã Paulista,352265
SP,Sorocaba,Itararé,352320
SP,Sorocaba,Itu,352390
SP,Sorocaba,Jumirim,352585
SP,Sorocaba,Mairinque,352840
SP,Sorocaba,Nova Campina,353282
SP,Sorocaba,Piedade,353780
SP,Sorocaba,Pilar do Sul,353790
SP,Sorocaba,Porto Feliz,354060
SP,Sorocaba,Quadra,354165
SP,Sorocaba,Ribeira,354280
SP,Sorocaba,Ribeirão Branco,354300
SP,Sorocaba,Ribeirão Grande,354325
SP,Sorocaba,Riversul,354350
SP,Sorocaba,Salto,354520
SP,Sorocaba,Salto de Pirapora,354530
SP,Sorocaba,São Miguel Arcanjo,355020
SP,Sorocaba,São Roque,355060
SP,Sorocaba,Sarapuí,355110
SP,Sorocaba,Sorocaba,355220
SP,Sorocaba,Tapiraí,355350
SP,Sorocaba,Taquarivaí,355385
SP,Sorocaba,Tatuí,355400
SP,Sorocaba,Tietê,355450
SP,Sorocaba,Votorantim,355700
SP,Taubaté,Aparecida,350250
SP,Taubaté,Arapeí,350315
SP,Taubaté,Areias,350350
SP,Taubaté,Bananal,350490
SP,Taubaté,Caçapava,350850
SP,Taubaté,Cachoeira Paulista,350860
SP,Taubaté,Campos do Jordão,350970
SP,Taubaté,Canas,350995
SP,Taubaté,Caraguatatuba,351050
SP,Taubaté,Cruzeiro,351340
SP,Taubaté,Cunha,351360
SP,Taubaté,Guaratinguetá,351840
SP,Taubaté,Igaratá,352020
SP,Taubaté,Ilhabela,352040
SP,Taubaté,Jacareí,352440
SP,Taubaté,Jambeiro,352490
SP,Taubaté,Lagoinha,352630
SP,Taubaté,Lavrinhas,352660
SP,Taubaté,Lorena,352720
SP,Taubaté,Monteiro Lobato,353170
SP,Taubaté,Natividade da Serra,353230
SP,Taubaté,Paraibuna,353560
SP,Taubaté,Pindamonhangaba,353800
SP,Taubaté,Piquete,353850
SP,Taubaté,Potim,354075
SP,Taubaté,Queluz,354190
SP,Taubaté,Redenção da Serra,354230
SP,Taubaté,Roseira,354430
SP,Taubaté,Santa Branca,354600
SP,Taubaté,Santo Antônio do Pinhal,354820
SP,Taubaté,São Bento do Sapucaí,354860
SP,Taubaté,São José do Barreiro,354960
SP,Taubaté,São José dos Campos,354990
SP,Taubaté,São Luís do Paraitinga,355000
SP,Taubaté,São Sebastião,355070
SP,Taubaté,Silveiras,355200
SP,Taubaté,Taubaté,355410
SP,Taubaté,Tremembé,355480
SP,Taubaté,Ubatuba,355540
TO,Região de Saúde Bico do Papagaio,Araguatins,170220
TO,Região de Saúde Bico do Papagaio,Augustinópolis,170255
TO,Região de Saúde Bico do Papagaio,Axixá do Tocantins,170290
TO,Região de Saúde Bico do Papagaio,Buriti do Tocantins,170380
TO,Região de Saúde Bico do Papagaio,Carrasco Bonito,170389
TO,Região de Saúde Bico do Papagaio,Esperantina,170740
TO,Região de Saúde Bico do Papagaio,Itaguatins,171070
TO,Região de Saúde Bico do Papagaio,Maurilândia do Tocantins,171280
TO,Região de Saúde Bico do Papagaio,Praia Norte,171830
TO,Região de Saúde Bico do Papagaio,Sampaio,171880
TO,Região de Saúde Bico do Papagaio,São Bento do Tocantins,172010
TO,Região de Saúde Bico do Papagaio,São Miguel do Tocantins,172020
TO,Região de Saúde Bico do Papagaio,São Sebastião do Tocantins,172030
TO,Região de Saúde Bico do Papagaio,Sítio Novo do Tocantins,172080
TO,Região de Saúde Centro-Sul,Aliança do Tocantins,170035
TO,Região de Saúde Centro-Sul,Alvorada,170070
TO,Região de Saúde Centro-Sul,Araguaçu,170200
TO,Região de Saúde Centro-Sul,Cariri do Tocantins,170386
TO,Região de Saúde Centro-Sul,Crixás do Tocantins,170625
TO,Região de Saúde Centro-Sul,Dueré,170730
TO,Região de Saúde Centro-Sul,Figueirópolis,170765
TO,Região de Saúde Centro-Sul,Formoso do Araguaia,170820
TO,Região de Saúde Centro-Sul,Gurupi,170950
TO,Região de Saúde Centro-Sul,Sandolândia,171884
TO,Região de Saúde Centro-Sul,Santa Rita do Tocantins,171889
TO,Região de Saúde Centro-Sul,Sucupira,172085
TO,Região de Saúde Centro-Sul,Talismã,172097
TO,Região de Saúde Cultura do Cerrado,Bom Jesus do Tocantins,170330
TO,Região de Saúde Cultura do Cerrado,Centenário,170410
